#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
Jim Power - The Lost Dimension in 3D (USA);Jim Power - The Lost Dimension in 3D (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Jimmy Connors Pro Tennis Tour (Europe);Jimmy Connors Pro Tennis Tour (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Jimmy Houston's Bass Tournament U.S.A. (USA);Jimmy Houston's Bass Tournament U.S.A. (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Jissen Bass Fishing Hisshouhou in USA (Japan);Jissen Bass Fishing Hisshouhou in USA (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Jissen Kyoutei (Japan);Jissen Kyoutei (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Jissen Pachi-Slot Hisshouhou! Twin (Japan);Jissen Pachi-Slot Hisshouhou! Twin (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Jissen Pachi-Slot Hisshouhou! Twin Vol. 2 (Japan);Jissen Pachi-Slot Hisshouhou! Twin Vol. 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Jissen Pachinko Hisshouhou! 2 (Japan);Jissen Pachinko Hisshouhou! 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Jissen! Mahjong Shinan (Japan);Jissen! Mahjong Shinan (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Jissen! Pachi-Slot Hisshouhou! (Japan);Jissen! Pachi-Slot Hisshouhou! (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Jissen! Pachi-Slot Hisshouhou! 2 (Japan) (Rev 1);Jissen! Pachi-Slot Hisshouhou! 2 (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Jissen! Pachi-Slot Hisshouhou! Classic (Japan);Jissen! Pachi-Slot Hisshouhou! Classic (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Jissen! Pachi-Slot Hisshouhou! Yamasa Densetsu (Japan);Jissen! Pachi-Slot Hisshouhou! Yamasa Densetsu (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
JoJo no Kimyou na Bouken (Japan);JoJo no Kimyou na Bouken (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Joe & Mac (USA);Joe & Mac (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Joe & Mac - Caveman Ninja (Europe) (En,Fr,De,Es,It,Nl);Joe & Mac - Caveman Ninja (Europe) (En,Fr,De,Es,It,Nl);Super Famicom;;;;;;;;;;;;;;;;;;
Joe & Mac - Tatakae Genshijin (Japan);Joe & Mac - Tatakae Genshijin (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Joe & Mac - Ultimate Caveman Collection (Europe) (Retro-Bit);Joe & Mac - Ultimate Caveman Collection (Europe) (Retro-Bit);Super Famicom;;;;;;;;;;;;;;;;;;
Joe & Mac 2 - Lost in the Tropics (USA);Joe & Mac 2 - Lost in the Tropics (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Joe & Mac 3 - Lost in the Tropics (Europe) (En,Fr,De);Joe & Mac 3 - Lost in the Tropics (Europe) (En,Fr,De);Super Famicom;;;;;;;;;;;;;;;;;;
John Madden Football '93 (USA) (Rev 1);John Madden Football '93 (USA) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
John Madden Football (USA);John Madden Football (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Joushou Mahjong Tenpai (Japan);Joushou Mahjong Tenpai (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Judge Dredd (Europe);Judge Dredd (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Jumbo Ozaki no Hole in One (Japan);Jumbo Ozaki no Hole in One (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Jumpin' Derby (Japan);Jumpin' Derby (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Jungle Book, The (Europe);Jungle Book, The (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Jungle Strike (Europe);Jungle Strike (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Jungle Strike - Uketsugareta Kyouki (Japan);Jungle Strike - Uketsugareta Kyouki (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Jungle Wars 2 - Kodai Mahou Atimos no Nazo (Japan);Jungle Wars 2 - Kodai Mahou Atimos no Nazo (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Jungle no Ouja Tar-chan - Sekaimanyuu Daikakutou no Maki (Japan);Jungle no Ouja Tar-chan - Sekaimanyuu Daikakutou no Maki (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Jurassic Park (USA) (Rev 1);Jurassic Park (USA) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Jurassic Park Part 2 - The Chaos Continues (Europe) (En,Fr,De,It);Jurassic Park Part 2 - The Chaos Continues (Europe) (En,Fr,De,It);Super Famicom;;;;;;;;;;;;;;;;;;
Justice League Task Force (Europe);Justice League Task Force (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Jutei Senki (Japan);Jutei Senki (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Juusou Kihei Valken (Japan);Juusou Kihei Valken (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Ka-blooey (USA);Ka-blooey (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Kabuki Chou Reach Mahjong Tonpuusen (Japan);Kabuki Chou Reach Mahjong Tonpuusen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kabuki Rocks (Japan);Kabuki Rocks (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kachiuma Yosou Soft - Baken Renkinjutsu (Japan);Kachiuma Yosou Soft - Baken Renkinjutsu (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kachou Shima Kousaku (Japan);Kachou Shima Kousaku (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kagakusha Harley no Haran Banjou (Japan) (En);Kagakusha Harley no Haran Banjou (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Kaite Tsukutte Asoberu Dezaemon (Japan);Kaite Tsukutte Asoberu Dezaemon (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kaizou Choujin Shubibinman Zero (Japan);Kaizou Choujin Shubibinman Zero (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kakinoki Shougi (Japan);Kakinoki Shougi (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kamaitachi no Yoru (Japan);Kamaitachi no Yoru (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kamen Rider (Japan) (Rev 1);Kamen Rider (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Kamen Rider SD - Shutsugeki!! Rider Machine (Japan);Kamen Rider SD - Shutsugeki!! Rider Machine (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Karura Ou (Japan);Karura Ou (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kashiwagi Shigetaka no Top Water Bassing (Japan);Kashiwagi Shigetaka no Top Water Bassing (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kat's Run - Zen-Nihon K-Car Senshuken (Japan);Kat's Run - Zen-Nihon K-Car Senshuken (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Katou Hifumi Kudan - Shougi Club (Japan);Katou Hifumi Kudan - Shougi Club (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kawa no Nushi Tsuri 2 (Japan);Kawa no Nushi Tsuri 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kawasaki Caribbean Challenge (USA);Kawasaki Caribbean Challenge (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Kawasaki Superbike Challenge (Europe);Kawasaki Superbike Challenge (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Keeper (Japan);Keeper (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Keeping SNES Alive (World) (Aftermarket) (Unl);Keeping SNES Alive (World) (Aftermarket) (Unl);Super Famicom;;;;;;;;;;;;;;;;;;
Keiba Eight Special (Japan) (Rev 1);Keiba Eight Special (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Keiba Eight Special 2 (Japan);Keiba Eight Special 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Ken Griffey Jr. Presents Major League Baseball (USA) (Rev 1);Ken Griffey Jr. Presents Major League Baseball (USA) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Ken Griffey Jr.'s Winning Run (USA);Ken Griffey Jr.'s Winning Run (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Kendo Rage (USA);Kendo Rage (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Kentou Ou World Champion (Japan);Kentou Ou World Champion (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kenyuu Densetsu Yaiba (Japan);Kenyuu Densetsu Yaiba (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kero Kero Keroppi no Bouken Nikki - Nemureru Mori no Keroleen (Japan);Kero Kero Keroppi no Bouken Nikki - Nemureru Mori no Keroleen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kessen! Dokapon Oukoku IV - Densetsu no Yuusha-tachi (Japan);Kessen! Dokapon Oukoku IV - Densetsu no Yuusha-tachi (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kevin Keegan's Player Manager (Europe);Kevin Keegan's Player Manager (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Kick Off (Europe);Kick Off (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Kick Off 3 - European Challenge (Europe) (En,Fr,De,Es,It);Kick Off 3 - European Challenge (Europe) (En,Fr,De,Es,It);Super Famicom;;;;;;;;;;;;;;;;;;
Kid Klown in Crazy Chase (Europe);Kid Klown in Crazy Chase (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Kid Klown no Crazy Chase (Japan);Kid Klown no Crazy Chase (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kidou Butouden G Gundam (Japan);Kidou Butouden G Gundam (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kidou Keisatsu Patlabor (Japan);Kidou Keisatsu Patlabor (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kidou Senshi Gundam - Cross Dimension 0079 (Japan);Kidou Senshi Gundam - Cross Dimension 0079 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kidou Senshi Gundam F91 - Formula Senki 0122 (Japan);Kidou Senshi Gundam F91 - Formula Senki 0122 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kidou Senshi V Gundam (Japan);Kidou Senshi V Gundam (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kidou Senshi Z Gundam - Away to the Newtype (Japan);Kidou Senshi Z Gundam - Away to the Newtype (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kidou Soukou Dion (Japan) (En);Kidou Soukou Dion (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Kijin Kourinden Oni (Japan);Kijin Kourinden Oni (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kiki Kaikai - Nazo no Kuro Manteau (Japan);Kiki Kaikai - Nazo no Kuro Manteau (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kiki Kaikai - Tsukiyo Soushi (Japan);Kiki Kaikai - Tsukiyo Soushi (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kikou Keisatsu Metal Jack (Japan);Kikou Keisatsu Metal Jack (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kikuni Masahiko no Jantoushi Doraou (Japan);Kikuni Masahiko no Jantoushi Doraou (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kikuni Masahiko no Jantoushi Doraou 2 (Japan);Kikuni Masahiko no Jantoushi Doraou 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Killer Instinct (USA) (Rev 1);Killer Instinct (USA) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Kindai Mahjong Special (Japan);Kindai Mahjong Special (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
King Arthur & The Knights of Justice (USA);King Arthur & The Knights of Justice (USA);Super Famicom;;;;;;;;;;;;;;;;;;
King Arthur's World (Europe);King Arthur's World (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
King of Dragons (Europe);King of Dragons (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
King of Dragons, The (Japan);King of Dragons, The (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
King of Fighters '98, The (USA) (Pirate);King of Fighters '98, The (USA) (Pirate);Super Famicom;;;;;;;;;;;;;;;;;;
King of Fighters 2000, The (USA) (Pirate);King of Fighters 2000, The (USA) (Pirate);Super Famicom;;;;;;;;;;;;;;;;;;
King of Rally, The - Paris-Moscow-Beijing (Japan);King of Rally, The - Paris-Moscow-Beijing (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
King of the Monsters (Europe);King of the Monsters (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
King of the Monsters 2 (USA);King of the Monsters 2 (USA);Super Famicom;;;;;;;;;;;;;;;;;;
King of the Monsters 2 - Next Thing (Japan);King of the Monsters 2 - Next Thing (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kingyo Chuuihou! - Tobidase! Game Gakuen (Japan);Kingyo Chuuihou! - Tobidase! Game Gakuen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kinnikuman - Dirty Challenger (Japan);Kinnikuman - Dirty Challenger (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kirby Bowl (Japan);Kirby Bowl (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kirby Super Star (USA);Kirby Super Star (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Kirby no Kirakira Kids (Japan);Kirby no Kirakira Kids (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kirby's Avalanche (USA);Kirby's Avalanche (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Kirby's Dream Course (Europe);Kirby's Dream Course (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Kirby's Dream Land 3 (USA);Kirby's Dream Land 3 (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Kirby's Fun Pak (Europe);Kirby's Fun Pak (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Kirby's Ghost Trap (Europe);Kirby's Ghost Trap (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Kishin Douji Zenki - Battle Raiden (Japan);Kishin Douji Zenki - Battle Raiden (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kishin Douji Zenki - Denei Raibu (Japan);Kishin Douji Zenki - Denei Raibu (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kishin Douji Zenki - Tenchi Meidou (Japan);Kishin Douji Zenki - Tenchi Meidou (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kiteretsu Daihyakka - Choujikuu Sugoroku (Japan);Kiteretsu Daihyakka - Choujikuu Sugoroku (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Knights of the Round (Europe);Knights of the Round (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Konpeki no Kantai (Japan);Konpeki no Kantai (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kouryaku Casino Bar (Japan);Kouryaku Casino Bar (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kouryuu Densetsu Villgust - Kieta Shoujo (Japan) (Rev 1);Kouryuu Densetsu Villgust - Kieta Shoujo (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Kouryuu no Mimi (Japan);Kouryuu no Mimi (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kouryuuki (Japan);Kouryuuki (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Koushien 2 (Japan);Koushien 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Koushien 3 (Japan);Koushien 3 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Koushien 4 (Japan);Koushien 4 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kousoku Shikou Shougi Ou (Japan);Kousoku Shikou Shougi Ou (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Koutetsu no Kishi (Japan);Koutetsu no Kishi (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Koutetsu no Kishi 2 - Sabaku no Rommel Gundan (Japan);Koutetsu no Kishi 2 - Sabaku no Rommel Gundan (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Koutetsu no Kishi 3 - Gekitotsu Europe Sensen (Japan) (Rev 1);Koutetsu no Kishi 3 - Gekitotsu Europe Sensen (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Krusty World (Japan);Krusty World (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Krusty's Super Fun House (USA) (Rev 1);Krusty's Super Fun House (USA) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Kunio no Oden (Japan);Kunio no Oden (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kunio-kun no Dodge Ball Da yo Zenin Shuugou! (Japan);Kunio-kun no Dodge Ball Da yo Zenin Shuugou! (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kunio-kun no Dodge Ball Da yo Zenin Shuugou! - Tournament Special (Japan);Kunio-kun no Dodge Ball Da yo Zenin Shuugou! - Tournament Special (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kuusou Kagaku Sekai Gulliver Boy (Japan);Kuusou Kagaku Sekai Gulliver Boy (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Kyle Petty's No Fear Racing (USA);Kyle Petty's No Fear Racing (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Kyuuyaku Megami Tensei (Japan) (Rev 1);Kyuuyaku Megami Tensei (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
La Wares (Japan);La Wares (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Lady Stalker - Kako kara no Chousen (Japan);Lady Stalker - Kako kara no Chousen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Lagoon (Europe);Lagoon (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Lamborghini American Challenge (Europe);Lamborghini American Challenge (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Langrisser, Der (Japan) (Rev 1);Langrisser, Der (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Laplace no Ma (Japan);Laplace no Ma (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Larry Nixon's Super Bass Fishing (Japan) (Rev 1);Larry Nixon's Super Bass Fishing (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Las Vegas Dream in Golden Paradise (Japan);Las Vegas Dream in Golden Paradise (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Last Action Hero (Europe);Last Action Hero (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Last Battle, The (Japan);Last Battle, The (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Last Bible III (Japan);Last Bible III (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Last Super, The (World) (Aftermarket) (Unl);Last Super, The (World) (Aftermarket) (Unl);Super Famicom;;;;;;;;;;;;;;;;;;
Lawnmower Man, The (Europe);Lawnmower Man, The (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Leading Company (Japan);Leading Company (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Leading Jockey (Japan);Leading Jockey (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Leading Jockey 2 (Japan);Leading Jockey 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Legend (Europe);Legend (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Legend of Zelda, The - A Link to the Past (Europe);Legend of Zelda, The - A Link to the Past (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Legend of the Mystical Ninja, The (Europe);Legend of the Mystical Ninja, The (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Lemmings (USA) (Rev 1);Lemmings (USA) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Lemmings 2 - The Tribes (Europe);Lemmings 2 - The Tribes (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Lennus - Kodai Kikai no Kioku (Japan);Lennus - Kodai Kikai no Kioku (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Lennus II - Fuuin no Shito (Japan);Lennus II - Fuuin no Shito (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Lester the Unlikely (USA);Lester the Unlikely (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Lethal Enforcers (Europe);Lethal Enforcers (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Lethal Weapon (Europe);Lethal Weapon (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Libble Rabble (Japan);Libble Rabble (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Liberty or Death (USA);Liberty or Death (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Light Fantasy (Japan);Light Fantasy (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Light Fantasy II (Japan);Light Fantasy II (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Lion King, The (Europe);Lion King, The (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Little Magic (Japan);Little Magic (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Little Master - Nijiiro no Maseki (Japan);Little Master - Nijiiro no Maseki (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Little Medusa (USA) (Aftermarket) (Unl);Little Medusa (USA) (Aftermarket) (Unl);Super Famicom;;;;;;;;;;;;;;;;;;
Live A Live (Japan);Live A Live (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Lizard (World) (Aftermarket) (Unl);Lizard (World) (Aftermarket) (Unl);Super Famicom;;;;;;;;;;;;;;;;;;
Lock On (USA);Lock On (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Lode Runner Twin - Justy to Liberty no Daibouken (Japan);Lode Runner Twin - Justy to Liberty no Daibouken (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Lodoss-tou Senki (Japan);Lodoss-tou Senki (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Logos Panic Goaisatsu (Japan);Logos Panic Goaisatsu (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Looney Tunes - Road Runner (Europe);Looney Tunes - Road Runner (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Looney Tunes - Road Runner vs Wile E. Coyote (Japan) (En);Looney Tunes - Road Runner vs Wile E. Coyote (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Looney Tunes B-Ball (USA);Looney Tunes B-Ball (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Looney Tunes Basketball (Europe);Looney Tunes Basketball (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Lord Monarch (Japan) (Rev 1) (NP);Lord Monarch (Japan) (Rev 1) (NP);Super Famicom;;;;;;;;;;;;;;;;;;
Lord of Darkness (USA);Lord of Darkness (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Lost Vikings 2 (USA);Lost Vikings 2 (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Lost Vikings II, The - Norse by Norsewest (Europe) (En,Fr,De);Lost Vikings II, The - Norse by Norsewest (Europe) (En,Fr,De);Super Famicom;;;;;;;;;;;;;;;;;;
Lost Vikings, The (Europe);Lost Vikings, The (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Love Quest (Japan);Love Quest (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Lucky Luke (Europe) (En,Fr,De,Es);Lucky Luke (Europe) (En,Fr,De,Es);Super Famicom;;;;;;;;;;;;;;;;;;
Lufia & the Fortress of Doom (USA);Lufia & the Fortress of Doom (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Lufia (Europe);Lufia (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Lufia II - Rise of the Sinistrals (USA);Lufia II - Rise of the Sinistrals (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Lupin Sansei - Densetsu no Hihou o Oe! (Japan);Lupin Sansei - Densetsu no Hihou o Oe! (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
MLBPA Baseball (USA);MLBPA Baseball (USA);Super Famicom;;;;;;;;;;;;;;;;;;
MVP Baseball (Japan) (En);MVP Baseball (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Madden NFL '94 (Europe);Madden NFL '94 (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Madden NFL 95 (Europe);Madden NFL 95 (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Madden NFL 96 (USA);Madden NFL 96 (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Madden NFL 97 (USA);Madden NFL 97 (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Madden NFL 98 (USA);Madden NFL 98 (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Madou Monogatari - Hanamaru Daiyouchienji (Japan);Madou Monogatari - Hanamaru Daiyouchienji (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Maerchen Adventure Cotton 100% (Japan) (Columbus Circle) (Reprint);Maerchen Adventure Cotton 100% (Japan) (Columbus Circle) (Reprint);Super Famicom;;;;;;;;;;;;;;;;;;
Magic Boy (Europe);Magic Boy (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Magic Johnson no Super Slam Dunk (Japan) (En);Magic Johnson no Super Slam Dunk (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Magic Knight Rayearth (Japan);Magic Knight Rayearth (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Magic Sword (Europe);Magic Sword (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Magical Drop (Japan);Magical Drop (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Magical Drop 2 (Japan) (Bunka Housou Special Version);Magical Drop 2 (Japan) (Bunka Housou Special Version);Super Famicom;;;;;;;;;;;;;;;;;;
Magical Drop II (USA, Europe) (Switch Online);Magical Drop II (USA, Europe) (Switch Online);Super Famicom;;;;;;;;;;;;;;;;;;
Magical Pop'n (Japan);Magical Pop'n (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Magical Quest Starring Mickey Mouse, The (USA) (Rev 1);Magical Quest Starring Mickey Mouse, The (USA) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Magical Taruruuto-kun - Magic Adventure (Japan);Magical Taruruuto-kun - Magic Adventure (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Magna Braban - Henreki no Yuusha (Japan);Magna Braban - Henreki no Yuusha (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Mahjong Club (Japan);Mahjong Club (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Mahjong Gokuu Tenjiku (Japan);Mahjong Gokuu Tenjiku (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Mahjong Hanjouki (Japan);Mahjong Hanjouki (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Mahjong Hishouden - Shin Naki no Ryuu (Japan);Mahjong Hishouden - Shin Naki no Ryuu (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Mahjong Sengoku Monogatari (Japan);Mahjong Sengoku Monogatari (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Mahjong Taikai II (Japan) (Rev 1);Mahjong Taikai II (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Mahjong Touhaiden, The (Japan);Mahjong Touhaiden, The (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
